id,location,type,title,features,pool,sea view,garage
271492,nagueles,penthouse,"fantastic marbella penthouse with views to the sea
						duplex penthouse for sale in cortijo nagüeles, marbella golden mile","fireplace, fitted wardrobes, fully fitted kitchen, gated community, laundry room, lift, living room, marble floors, mountainside, parquet floors, pool view, private terrace, sea view",1,1,0
271606,nagueles,house,"corona de nagueles, marbella: two storey townhouse
						town house for sale in marbella","air conditioning, amenities near, barbeque, fireplace, fitted wardrobes, fully fitted kitchen, gated community, living room, marble floors, mountainside, private terrace, satellite tv, solarium, storage room, transport near, utility room",0,0,0
271621,nagueles,house,"corona de nagueles, marbella: new corner townhouse 
						town house for sale in marbella","air conditioning, amenities near, central heating, dining room, fully fitted kitchen, private terrace, satellite tv, security service 24h, transport near",0,0,0
271644,nagueles,house,"corona de nagueles, marbella: two storey townhouse
						town house for sale in marbella","air conditioning, amenities near, central heating, covered terrace, fitted wardrobes, fully fitted kitchen, gated community, living room, marble floors, mountainside, private terrace, satellite tv, security service 24h, transport near",0,0,0
271645,nagueles,house,"corona de nagueles, marbella: two storey townhouse
						town house for sale in marbella","air conditioning, amenities near, central heating, covered terrace, fitted wardrobes, fully fitted kitchen, gated community, living room, marble floors, mountainside, private terrace, satellite tv, security service 24h, transport near",0,0,0
271646,nagueles,house,"corona de nagueles, marbella: two storey townhouse
						town house for sale in marbella","air conditioning, amenities near, central heating, covered terrace, fitted wardrobes, fully fitted kitchen, gated community, living room, marble floors, mountainside, private terrace, satellite tv, security service 24h, transport near",0,0,0
271713,golden mile,house,"town house for sale in montepiedra, marbella golden mile","air conditioning, central heating, fireplace, fully fitted kitchen, partly furnished, private terrace, satellite tv, storage room, transport near, utility room",0,0,0
271715,nagueles,house,"corona de nagueles, marbella: two storey townhouse
						town house for sale in marbella","air conditioning, amenities near, barbeque, central heating, fitted wardrobes, fully fitted kitchen, gated community, living room, marble floors, mountainside, private terrace, satellite tv, security service 24h, transport near",0,0,0
271741,golden mile,house,"golden mile, marbella: ample three storey townhouse
						town house for sale in montepiedra, marbella golden mile","air conditioning, alarm, amenities near, central heating, covered terrace, fitted wardrobes, fully fitted kitchen, marble floors, mountainside, private terrace, storage room, transport near",0,0,0
271751,golden mile,apartment,"marbella, golden mile: 3 bedroom apartment
						apartment for sale in hacienda nagüeles i, marbella golden mile","air conditioning, amenities near, central heating, dining room, fully fitted kitchen, private terrace, satellite tv, security service 24h, transport near, utility room",0,0,0
271879,nagueles,house,"town house for sale in nagüeles, marbella golden mile",none,0,0,0
271880,golden mile,apartment,"apartment for sale in oasis de marbella, marbella golden mile",none,0,0,0
271921,golden mile,house,"el oasis, marbella: stunning townhouse
						town house for sale in oasis de marbella, marbella golden mile","amenities near, beachside, covered terrace, fitted wardrobes, fully fitted kitchen, gated community, heated pool, living room, marble floors, private terrace, sea view",1,1,0
271937,golden mile,house,"golden mile, marbella: renovated townhouse
						town house for sale in montepiedra, marbella golden mile","dining room, double glazing, fireplace, fitted wardrobes, fully fitted kitchen, guest toilet, living room, marble floors, mountainside, satellite tv, storage room",0,0,0
272033,nagueles,apartment,"nagueles, marbella: 3 bedroom apartment
						apartment for sale in costa nagüeles ii, marbella golden mile","air conditioning, covered terrace, fitted wardrobes, fully fitted kitchen, garden view, gated community, lift, living room, marble floors, mountainside, private terrace, security service 24h, storage room",0,0,0
272037,nagueles,apartment,"nagueles, marbella: ground floor completely reformed
						ground floor apartment for sale in cortijo nagüeles, marbella golden ","air conditioning, amenities near, covered terrace, fireplace, fitted wardrobes, fully fitted kitchen, garden view, living room, mountainside, parquet floors, private terrace",0,0,0
272129,nagueles,apartment,"marbella: ground floor apartment close to the town center
						ground floor apartment for sale in nagüeles, marbella golden mil","air conditioning, central heating, fireplace, fitted wardrobes, fully fitted kitchen, gated community, living room, marble floors, mountainside, private terrace, satellite tv, security service 24h",0,0,0
325720,nagueles,apartment,apartment for sale in nagüeles,"condition:  good, orientation:  south west, setting:  close to golf, close to shops, close to sea, close to town, close to schools, urbanisation",0,0,0
326170,nagueles,house,townhouse for sale in nagüeles,"climate:  air conditioning, features:  fitted wardrobes, private terrace, utility room, ensuite bathroom, marble flooring, garden:  communal, orientation:  south west, pool:  communal, setting:  close to golf, close to sea, urbanisation",1,0,0
326728,nagueles,house,luxury townhouse with 3 bedrooms with two really beautiful bathrooms and guestbath. this development is located in nagueles with,none,0,0,0
326990,golden mile,apartment,two bedroom ground floor corner apartment with private garden on marbella's golden mile,"east facing     ,   beachfront     ,   beachside                 ,  security: 24hr, gated        ,   amenities nearby     ,   transport nearby                 ,   ground floor     ,   lift",0,0,0
327071,nagueles,apartment,impeccable two bedroom south facing garden apartment in nagueles,"south facing                     ,   mountain side     ,  security: gated        ,   amenities nearby     ,   transport nearby                 ,   ground floor                         ,  community facilities: 1 swimming pool/s",1,0,0
327083,nagueles,apartment,inmaculate two bedroom garden apartment in hacienda nagueles,"east facing                     ,   mountain side     ,  security: 24hr, gated, cctv    ,  walking distance to: amenities, beach, hotel    ,   amenities nearby     ,   transport nearby         ,   family friendly         ,   ground floor     ,   lift     ,  parking spaces: 1                 ,  community facilities: 1 swimming pool/s, paddle",1,0,0
327105,golden mile,house,three bedroom townhouse in a gated complex above the golden mile,"south facing                     ,   mountain side     ,  security: gated        ,   amenities nearby     ,   transport nearby                         ,  parking spaces: 1                 ,  community facilities: 1 swimming pool/s",1,0,0
327121,golden mile,apartment,two bedroom ground floor apartment on marbella's golden mile,"west facing                     ,   mountain side     ,  security: 24hr, gated    ,  walking distance to: amenities, beach    ,   amenities nearby     ,   transport nearby         ,   family friendly         ,   ground floor     ,   lift     ,  parking spaces: 1                 ,  community facilities: 1 swimming pool/s",1,0,0
327148,nagueles,house,impeccable south-facing three bedroom corner townhouse in nagueles,"south facing                     ,   mountain side     ,  security: gated        ,   amenities nearby     ,   transport nearby                                         ,  community facilities: 2 swimming pool/s",1,0,0
327150,golden mile,apartment,south-west facing two bedroom apartment on marbella's golden mile,"south-west facing                     ,   mountain side     ,  security: 24hr, gated, cctv    ,  walking distance to: amenities, beach, hotel    ,   amenities nearby     ,   transport nearby         ,   family friendly         ,   first floor     ,   lift     ,  parking spaces: 1                 ,  community facilities: 1 swimming pool/s, paddle, concierge",1,0,0
327155,nagueles,apartment,south facing two bedroom elevated ground floor apartment in costa nagueles,"south facing                     ,   mountain side     ,  security: 24hr, gated, cctv    ,  walking distance to: amenities, beach, hotel    ,   amenities nearby     ,   transport nearby         ,   family friendly         ,   ground floor     ,   lift     ,  parking spaces: 1                 ,  community facilities: 2 swimming pool/s, concierge, play area",1,0,0
327225,nagueles,house,"brand new three bedroom townhouse in nagueles, marbella","west/east facing                     ,   mountain side     ,  security: gated        ,   amenities nearby     ,   transport nearby         ,   family friendly                 ,  parking spaces: 2                 ,  community facilities: 2 swimming pool/s, paddle, play area",1,0,0
327235,nagueles,house,four bedroom east facing townhouse in nagueles,"east facing                     ,   mountain side     ,  security: gated        ,   amenities nearby     ,   transport nearby                         ,  parking spaces: 3                 ,  community facilities: 2 swimming pool/s, paddle, concierge",1,0,0
327247,golden mile,duplex,three bedroom duplex penthouse with sea views on marbella's golden mile,"south-west facing                     ,   mountain side     ,  security: 24hr, gated, cctv    ,  walking distance to: amenities, beach, hotel    ,   amenities nearby     ,   transport nearby         ,   family friendly         ,   penthouse     ,   lift     ,  parking spaces: 1                 ,  community facilities: 1 swimming pool/s, paddle",1,0,0
