"var004","var031","var145","var189","target","var005","var008","var009","var024","var044","var045","var072","var074","var125","var130","var170","var175","var178","target"
"b","1","0","1",-0.119,9.11,2.15,-6.03,5.2,9.25,2.71,11.8,-15.4,7.55,-4.16,10.2,-4.4,-5.8,-0.119
"b","1","0","0",-0.498,9.15,-0.0869,3.14,5.2,4,10.3,3.7,27.2,7.44,-4.34,12.6,-4.66,-8.39,-0.498
"c","0","1","0",-0.411,9.19,1.8,4.87,5.18,17.4,7.34,8.45,-6.46,7.35,-4.44,23.8,-4.92,-6.17,-0.411
"b","1","1","0",-1.45,9.23,0.0943,-1.72,5.15,10.8,5.57,2.47,4.56,7.28,-4.46,14.5,-5.18,-6.21,-1.45
"b","0","1","0",-0.0133,9.26,2.17,-4.59,5.11,4.55,12.6,5.1,-4,7.46,-4.39,16.1,-5.44,-8.43,-0.0133
"b","1","1","0",-0.908,9.27,1.41,0.213,5.07,1.19,9.88,5.29,6.2,7.24,-4.24,13.2,-5.71,-5.95,-0.908
"b","1","1","0",-1.35,9.27,2.03,4.38,5.05,1.62,5.09,4.92,12.7,7.27,-4.04,15.9,-5.96,-6.48,-1.35
"c","0","1","0",-1.11,9.26,-0.319,0.32,5.05,6.89,10.1,8.24,15.1,7.36,-3.79,12.2,-6.16,-7.46,-1.11
"b","1","1","0",-0.831,9.23,0.875,3.11,5.09,9.94,3.27,11.5,0.292,7.49,-3.5,12.7,-6.29,-7.41,-0.831
"b","1","1","0",-1.14,9.2,1.44,-1.38,5.16,27.1,3.38,13.8,11.3,7.68,-3.18,10.9,-6.32,-6.16,-1.14
"b","0","0","0",0.19,9.16,0.845,-4.21,5.28,13.8,6.2,7.76,-6.75,7.91,-2.84,19.9,-6.24,-7.22,0.19
"b","0","1","0",0.289,9.11,1.23,0.593,5.46,9.68,3.64,7.59,14.7,8.18,-2.48,22.4,-6.06,-7.2,0.289
"b","0","1","0",0.269,9.06,1.6,-0.857,5.68,4.92,7.16,1.58,18.9,8.47,-2.08,16,-5.8,-7.45,0.269
"b","1","0","0",-0.57,9,1.34,-0.102,5.94,3.76,13.4,3.66,-3.42,8.78,-1.66,12.7,-5.49,-7.75,-0.57
"b","0","0","0",-0.397,8.95,0.00393,-4.48,6.24,6.45,3.77,8.43,6.97,9.07,-1.22,14.9,-5.16,-6.8,-0.397
"c","0","1","0",-0.478,8.91,-0.149,-1.77,6.55,17.2,6.35,8.6,-1.31,9.33,-0.783,12.8,-4.86,-7.16,-0.478
"c","1","1","0",0.115,8.87,2.72,0.578,6.85,10.8,7.61,12,14.7,9.53,-0.373,22.8,-4.61,-7.06,0.115
"b","1","1","0",0.0915,8.84,0.442,-3.34,7.11,0.304,8.02,9.72,10.2,9.65,-0.0211,11.4,-4.46,-8.8,0.0915
"b","1","0","0",-1.28,8.82,1.22,0.391,7.32,6.3,3.1,8.08,-11.9,9.7,0.241,5.99,-4.38,-6.24,-1.28
"b","0","1","0",0.606,8.82,1.64,-4.01,7.44,8.21,13.5,7.55,3.34,9.65,0.388,18.6,-4.38,-6.52,0.606
"b","0","0","0",0.749,8.82,1.99,-7.19,7.48,6.45,4.05,11.2,21.9,9.52,0.408,13.3,-4.42,-6.19,0.749
"b","1","0","0",1.13,8.84,0.774,-4.78,7.44,6.19,8.79,0.929,21.7,9.32,0.303,22.8,-4.44,-8.67,1.13
"b","0","0","0",-0.345,8.87,1.82,-3.12,7.32,2.88,7.76,0.738,13.7,9.07,0.0881,17.6,-4.41,-8.29,-0.345
"b","1","0","1",-0.801,8.9,1.95,4.97,7.15,13.6,10.2,14,9.28,8.75,-0.215,9.94,-4.28,-6.28,-0.801
"b","0","0","0",-0.124,8.95,-0.194,-0.957,6.94,9.12,7.97,14.1,10.5,8.39,-0.583,10.3,-4.04,-6,-0.124
"c","1","0","0",0.497,9,1.34,1.59,6.73,6.2,5.44,5.3,5.38,7.99,-0.996,7.14,-3.7,-7.3,0.497
"b","0","1","0",-0.581,9.05,0.341,2.75,6.54,-5.58,10.2,6.74,-12.7,7.57,-1.43,14.7,-3.3,-8.25,-0.581
"c","0","1","0",-1.22,9.1,0.499,1.41,6.37,-6.06,9.14,10.6,18.2,7.14,-1.86,7.88,-2.89,-6.74,-1.22
"c","0","1","0",0.0573,9.14,1.91,-0.18,6.25,16.7,11.2,6.14,1.63,6.73,-2.28,21.2,-2.54,-7.66,0.0573
"b","1","0","0",-0.343,9.17,0.868,-0.769,6.17,14.7,2.87,12.3,-3.26,6.35,-2.66,10.1,-2.3,-7.65,-0.343
"c","0","0","0",-0.0394,9.18,1.79,1.19,6.12,9.67,6.13,1.55,-5.62,6.03,-3,13.6,-2.22,-6.54,-0.0394
"c","0","1","0",-0.223,9.17,0.462,-5.29,6.09,5.88,3.66,4.61,0.521,5.78,-3.28,23,-2.28,-6.36,-0.223
"b","0","1","0",-0.849,9.15,-0.224,-1.95,6.06,18.2,4.02,2.86,24.2,5.62,-3.48,18.7,-2.46,-7.97,-0.849
"b","0","0","1",-0.149,9.12,2.34,-2.08,6.03,-8.68,3.03,10.5,9.58,5.54,-3.61,13.1,-2.73,-6.21,-0.149
"b","1","0","0",0.952,9.09,1.97,-5.6,5.99,13.7,11.3,9.62,-4.91,5.55,-3.65,10.6,-3.03,-6.78,0.952
"b","1","0","0",-0.255,9.05,1.63,4.27,5.93,9.78,3.62,12.7,11.5,5.64,-3.61,21.4,-3.33,-6.25,-0.255
"c","0","1","0",-0.975,9.02,-0.218,2.76,5.87,9.64,8.85,3.94,-4.79,5.78,-3.49,12,-3.6,-7,-0.975
"b","0","0","1",-0.488,8.99,1.63,-3.48,5.8,15.6,11.7,4.82,19.3,5.96,-3.29,14.7,-3.82,-8.77,-0.488
"b","1","1","0",-0.507,8.96,2.63,-1.3,5.73,-1.71,4.9,9.04,16.3,6.17,-3.03,7.22,-3.99,-7.11,-0.507
"c","1","1","1",1.69,8.94,2.55,-1.87,5.67,3.96,6.99,3.33,21.9,6.39,-2.69,7.08,-4.13,-5.82,1.69
"b","0","0","0",0.372,8.98,2.57,3.45,5.64,19.8,11.5,3.83,26.1,6.62,-2.29,8.83,-4.25,-7.07,0.372
"b","1","1","0",-0.842,8.9,2.25,-4.3,5.63,7.31,8.18,5.22,-7.04,6.81,-1.85,7.97,-4.35,-7.67,-0.842
"b","1","0","0",0.676,8.89,1.12,-3.91,5.66,17.8,12.8,9.01,7.79,6.95,-1.41,10.9,-4.45,-6.99,0.676
"b","0","0","0",-0.281,8.88,1.93,5.37,5.71,-6.23,10.3,4.21,-0.664,7.02,-0.976,8.1,-4.51,-3.96,-0.281
"b","1","0","0",-1.55,8.88,1.33,-1.64,5.77,5.06,1.34,13,3.42,6.99,-0.585,13.7,-4.51,-6.67,-1.55
"b","1","1","0",0.128,8.89,1.16,-6.12,5.85,5.09,7.04,7.88,15,6.89,-0.251,10.6,-4.45,-6.95,0.128
"c","0","1","1",2.04,8.91,1.9,-3.79,5.93,9.77,2.93,13,14.3,6.72,0.00661,6.06,-4.33,-7.25,2.04
"b","0","1","1",-0.313,8.93,0.762,-1.39,6.01,5.85,2.86,13.6,-9.97,6.5,0.171,23.1,-4.17,-8.21,-0.313
"b","0","0","0",0.342,8.96,0.699,-3.5,6.07,1.92,2.31,3.67,-3.43,6.27,0.23,7.67,-4,-6.21,0.342
"b","1","0","0",0.918,9,-0.398,-6.85,6.1,2.49,1.37,7.49,9.07,6.06,0.181,23.6,-3.82,-6.74,0.918
"b","1","1","0",0.519,9.04,1.79,-4.86,6.1,0.493,10.3,8.62,-2.92,5.9,0.0353,15.1,-3.66,-8.25,0.519
"b","1","0","0",-0.968,9.08,0.514,-3.48,6.05,5.47,5.35,11,8.08,5.8,-0.193,9.96,-3.5,-7.7,-0.968
"b","0","1","0",-0.464,9.12,0.711,0.674,5.96,9.4,12.6,4.56,14.2,5.77,-0.489,5.24,-3.37,-8.47,-0.464
"b","0","1","0",-1.04,9.16,0.16,2.53,5.83,10.3,13.5,6.5,-4.12,5.82,-0.843,14,-3.24,-7.21,-1.04
"c","0","1","0",-1.08,9.2,0.402,-0.249,5.69,15.2,10.1,-2.14,16.3,5.95,-1.24,8.6,-3.12,-8.62,-1.08
"b","0","0","0",-0.37,9.22,-0.00166,0.22,5.57,1.89,7.42,3.17,14,6.15,-1.66,10.2,-3,-7.58,-0.37
"b","0","1","0",-0.138,9.24,2.33,-1.82,5.47,10.4,11.4,10.8,6.23,6.38,-2.08,8.22,-2.86,-7.92,-0.138
"c","1","0","0",-0.69,9.24,0.603,-5.84,5.44,8.34,9.65,2.43,4.6,6.64,-2.47,7.89,-2.72,-7.64,-0.69
"b","0","1","0",0.221,9.24,1.5,-0.863,5.47,10.2,1.8,10.3,-3.28,6.91,-2.79,21.2,-2.57,-6,0.221
"b","0","1","0",-0.267,9.23,1.96,-3.48,5.57,20.7,8.47,9.35,6.62,7.16,-3.02,19.2,-2.44,-7.38,-0.267
"c","0","1","0",-0.853,9.22,0.143,0.675,5.74,4.54,7.62,7.66,-5.33,7.4,-3.16,10.7,-2.36,-7.49,-0.853
"c","0","0","0",0.685,9.21,0.387,-1.42,5.98,9.61,12.4,9.97,6.72,7.61,-3.21,19,-2.35,-6.28,0.685
"b","1","1","0",0.449,9.2,1.86,0.396,6.26,-1.07,10.8,6.29,13.2,7.78,-3.17,7.29,-2.44,-7.57,0.449
"b","1","1","1",-0.323,9.2,1.15,-5.9,6.57,5.93,3.78,6.38,9.22,7.89,-3.05,22.2,-2.91,-6.81,-0.323
"b","0","0","0",0.521,9.2,1.04,-3.52,6.86,12.1,7.73,4.81,8.05,7.93,-2.88,23.6,-2.87,-6.28,0.521
"b","1","1","0",-0.142,9.21,-0.291,-0.262,7.12,-1,9.6,11.1,2.95,7.89,-2.69,18.8,-3.17,-7.77,-0.142
"b","0","1","0",0.324,9.22,-0.204,-2.14,7.33,17.8,7.15,6.14,11.1,7.76,-2.49,6.33,-3.46,-6.31,0.324
"b","1","0","0",-0.591,9.24,0.969,2.26,7.47,16.1,6.14,5.65,17.8,7.53,-2.32,11.3,-3.72,-7.78,-0.591
"c","1","0","0",0.164,9.26,2.08,-2.74,7.54,4.91,8.69,6.46,-4.69,7.21,-2.19,10.9,-3.89,-7.96,0.164
"c","0","0","0",-0.696,9.27,1.83,1.23,7.55,19.5,5.75,11.4,12.9,6.82,-2.1,9.99,-3.96,-7.73,-0.696
"c","1","0","0",0.0788,9.27,-0.319,1.82,7.49,13.7,13.1,0.661,-4.05,6.37,-2.04,20.6,-3.9,-8.42,0.0788
"b","1","1","0",-0.674,9.27,0.291,-4.08,7.39,1.81,4.92,8.1,11.6,5.92,-2.01,13.8,-3.72,-6.84,-0.674
"b","0","0","0",0.0965,9.24,2.32,-2.15,7.25,12,5.54,3.75,3.1,5.48,-1.99,13.6,-3.46,-7.5,0.0965
"c","0","1","0",-0.171,9.21,2.19,-0.0248,7.1,1.1,11.7,9.15,12.1,5.11,-1.99,8.9,-3.15,-6.17,-0.171
"b","1","0","0",-0.967,9.16,0.968,5.78,6.95,0.474,1.71,2.39,6.6,4.81,-1.96,13.8,-2.84,-6.06,-0.967
"b","1","1","0",-0.428,9.09,-0.317,3.2,6.82,4.69,11.3,8.4,8.46,4.62,-1.91,18.8,-2.56,-5.58,-0.428
"b","1","0","0",0.268,9.02,0.402,0.478,6.71,0.254,7.03,12.3,11.5,4.53,-1.99,18.3,-2.33,-6.4,0.268
"c","1","0","0",-0.125,8.95,1.74,4.06,6.64,6.74,1.59,0.384,4.04,4.55,-1.74,21,-2.15,-6.09,-0.125
"c","0","0","1",2.21,8.89,2,-1.81,6.61,-2.45,6.11,3.24,14.9,4.65,-1.61,5.53,-2.02,-8.2,2.21
"b","1","1","0",0.567,8.83,1.72,0.326,6.59,11.8,1.78,-0.886,20.1,4.83,-1.46,23.2,-1.94,-6.01,0.567
"c","0","1","0",-0.892,8.79,0.108,-0.593,6.6,9.72,7.99,14,-4.39,5.06,-1.29,11,-1.9,-5.91,-0.892
"b","0","0","0",0.809,8.77,2.73,-1.74,6.62,7.98,9.36,8.52,9.13,5.32,-1.11,16.3,-1.9,-9.37,0.809
"b","1","1","0",-1.08,8.76,0.0617,1.97,6.65,8.93,11.1,11.4,13.4,5.59,-0.931,7.11,-1.93,-8.82,-1.08
"b","0","1","0",-0.78,8.77,-0.337,-3.79,6.68,-11,11.2,10.6,10.2,5.85,-0.765,12.6,-1.97,-6.77,-0.78
"b","0","0","0",0.145,8.79,-0.463,-3.84,6.69,13.2,2.08,10.9,-15.6,6.11,-0.628,20.1,-2.04,-7.13,0.145
"b","1","0","1",0.18,8.82,1.12,1.35,6.69,23.2,7.96,6.67,1.11,6.36,-0.533,10.2,-2.13,-5.64,0.18
"b","0","0","0",0.834,8.86,1.97,-5.57,6.66,11.6,10.3,6.51,-12.5,6.61,-0.493,5.84,-2.26,-8.38,0.834
"b","0","0","1",-0.191,8.9,0.463,1.38,6.61,9.59,7.01,0.506,14.1,6.85,-0.524,8.56,-2.43,-7,-0.191
"b","0","0","0",0.312,8.94,1.04,-0.311,6.53,13.8,10.1,5.56,9.88,7.08,-0.642,12.7,-2.65,-6.66,0.312
"b","0","0","1",0.163,8.97,1.57,11.5,6.44,7.09,9.79,3.89,5.46,7.31,-0.86,23.1,-2.89,-7.53,0.163
"b","1","1","0",1.02,8.99,2.29,-0.236,6.34,20.7,12.7,17.1,8.02,7.54,-1.99,15.7,-3.15,-7.26,1.02
"b","0","1","0",0.359,9.01,2.07,-1.17,6.23,8.62,5.21,5.28,16.2,7.76,-1.58,16.3,-3.41,-7.98,0.359
"c","0","1","0",-0.674,9.02,-0.441,1.16,6.12,13.7,12.4,7.12,-5.45,7.97,-2.05,10.2,-3.63,-7.73,-0.674
"c","0","0","0",1.35,9.02,1.49,-1,6.02,-3.32,11.1,0.938,12.9,8.19,-2.54,20.5,-3.8,-6.81,1.35
"b","0","0","0",-1.32,9.02,1.73,3.34,5.93,19.6,5.05,6.95,6.11,8.4,-3.02,20,-3.9,-8.27,-1.32
"c","0","0","1",3.03,9.01,1.35,-2.27,5.86,2.11,10.3,0.68,17.2,8.6,-3.44,15.8,-3.92,-7.03,3.03
"b","1","0","0",0.365,9,1.02,-0.138,5.81,7.84,12.4,11.2,20.8,8.78,-3.76,21,-3.85,-7.13,0.365
"b","1","0","1",-0.37,8.99,1.34,0.306,5.79,17.6,13.2,4.83,-5.62,8.92,-3.95,15.4,-3.74,-7.24,-0.37
"b","1","0","1",0.221,8.99,1.83,-0.771,5.79,1.95,2.16,6.86,8.81,8.99,-4.02,21.4,-3.6,-6.46,0.221
"b","0","1","1",0.781,8.99,1.53,-3.87,5.81,-4.09,3.03,7.22,-9.82,8.97,-3.96,23.8,-3.46,-7.03,0.781
"b","0","1","1",-1.04,9,0.0548,-2.92,5.83,11,3.07,5.36,3.59,8.86,-3.8,8.2,-3.34,-7.53,-1.04
"b","0","0","0",0.741,9.02,0.489,1.05,5.84,8.24,13.9,7.3,13.6,8.66,-3.56,17,-3.24,-8.93,0.741
"b","1","1","1",-1.23,9.03,-0.202,0.63,5.85,13.2,10.1,7.78,15.3,8.37,-3.26,13.5,-3.14,-6.93,-1.23
"b","1","0","1",1.01,9.04,1.55,-2.71,5.85,12.1,13.7,5.18,-13.2,8.03,-2.91,17.3,-3.04,-6.67,1.01
"b","0","1","0",-0.365,9.04,0.0362,4.23,5.84,13.8,11.5,12,-2.58,7.67,-2.54,23.1,-2.93,-8.33,-0.365
"b","1","1","0",-0.576,9.03,1.39,-0.814,5.81,1.47,13.6,5.64,2.16,7.31,-2.15,14.2,-2.79,-6.02,-0.576
"b","1","1","0",-1.16,9.02,0.278,1.44,5.77,10.5,5.9,13.1,12.4,6.96,-1.75,11.1,-2.63,-6.5,-1.16
"b","1","0","0",0.0487,9,-0.104,-2.46,5.73,6.25,13.8,-0.268,-5.11,6.64,-1.36,11.9,-2.46,-6.79,0.0487
"b","1","1","0",1.07,8.97,2.38,-0.863,5.69,8.47,9.43,6.12,-2.06,6.37,-0.998,22.4,-2.31,-8.54,1.07
"c","0","0","1",3.31,8.94,-0.263,0.593,5.66,6.09,12,2.04,-12.9,6.15,-0.686,22,-2.18,-4.94,3.31
"b","0","1","0",-0.537,8.91,-0.107,-3.74,5.66,22.6,9.68,9.7,3.65,5.99,-0.457,18.5,-2.09,-7.93,-0.537
"c","0","1","1",1.63,8.89,-0.394,-2.48,5.7,14.9,8.38,13.4,-2.93,5.9,-0.342,12.4,-2.05,-6.96,1.63
"b","1","1","0",-1.03,8.86,2.65,-1.42,5.79,11.5,2.6,6.47,1.03,5.87,-0.36,5.62,-2.06,-8.26,-1.03
"c","1","1","0",-0.865,8.85,-0.313,-1.84,5.92,-10.6,8.52,8.56,9.99,5.9,-0.518,7.12,-2.11,-6.65,-0.865
"b","0","1","0",-0.105,8.84,0.2,-1.54,6.1,10.5,6.74,9.64,19.3,5.98,-0.81,9.33,-2.19,-8.08,-0.105
"c","0","1","0",-0.0263,8.83,1.41,-2.18,6.29,1.96,11.5,10.3,2.81,6.1,-1.99,20.8,-2.28,-6.54,-0.0263
"b","0","1","0",0.301,8.84,-0.204,-6.87,6.47,16.3,3.82,4.33,8.98,6.24,-1.69,18.6,-2.36,-6.26,0.301
"b","1","1","1",0.304,8.85,2.48,-1.35,6.62,4.79,4.19,6.18,-2.12,6.37,-2.2,23.1,-2.41,-5.53,0.304
"b","1","0","0",-0.752,8.88,0.509,0.352,6.7,27,10.8,11.4,21.5,6.49,-2.69,13.4,-2.42,-7.88,-0.752
"b","1","0","0",-0.543,8.91,-0.344,1.91,6.71,3.03,13.4,4.87,-6.48,6.57,-3.12,5.11,-2.39,-9.19,-0.543
"b","1","0","0",0.64,8.95,1.67,-1.6,6.64,7.06,9.15,13.5,14.2,6.61,-3.46,13.8,-2.33,-7.26,0.64
"c","1","0","0",0.853,9,0.0729,-4.11,6.49,-4.35,8.15,4.19,-10.6,6.6,-3.68,17.6,-2.26,-7.72,0.853
"c","1","1","0",0.437,9.04,2.12,-3.63,6.27,4.05,3.32,9.24,5.46,6.55,-3.78,22.7,-2.21,-5.98,0.437
"b","1","0","0",0.211,9.07,2.05,0.672,6.02,-8.49,8,5.36,7.24,6.47,-3.78,23.7,-2.22,-6.86,0.211
"b","0","0","0",-0.739,9.09,0.167,-1.92,5.75,10.4,1.44,6.95,0.54,6.39,-3.69,12.2,-2.32,-8.21,-0.739
"b","1","1","0",-0.923,9.1,-0.514,4.89,5.51,6.87,2.33,10.8,15.7,6.34,-3.53,17.5,-2.52,-7.73,-0.923
"b","1","1","0",0.95,9.08,0.561,-10.8,5.32,11,4.6,1.06,7.92,6.33,-3.32,22.6,-2.84,-7.44,0.95
"b","1","0","0",0.402,9.06,2.36,-5.23,5.21,6.69,2.41,2.85,-2.45,6.38,-3.07,17.9,-3.25,-7.05,0.402
"b","1","1","1",-1.42,9.03,-0.428,-1.44,5.19,17.2,8.1,5.68,0.831,6.5,-2.79,7.34,-3.73,-6.96,-1.42
"b","0","0","1",-0.744,8.99,-0.272,2.67,5.26,4.02,7.59,5.28,-3.56,6.68,-2.5,14.8,-4.26,-6.43,-0.744
"b","0","1","0",-1.12,8.96,0.062,-1.5,5.4,6.98,9.1,16.9,7.9,6.91,-2.21,8.23,-4.81,-6.44,-1.12
"b","1","0","1",0.0347,8.93,1.79,-4.11,5.62,7.07,12.4,15,3.1,7.19,-1.93,13,-5.36,-6.53,0.0347
"c","1","1","0",-0.212,8.92,1.46,0.478,5.87,9.09,10.3,-1.73,1.8,7.49,-1.68,19.6,-5.89,-6.91,-0.212
"b","1","1","0",0.437,8.9,1.85,3.2,6.15,4.41,4.7,4.82,15.1,7.81,-1.45,21.2,-6.38,-6.37,0.437
"b","0","1","0",-0.0757,8.89,2.33,-4.55,6.41,7.06,3.89,12.5,17.4,8.12,-1.26,8.06,-6.8,-6.9,-0.0757
"b","0","0","0",0.0348,8.89,1.89,-4.9,6.64,4.27,1.7,15,10.2,8.4,-1.1,17.4,-7.11,-6.13,0.0348
"c","1","1","0",-0.705,8.88,2.49,0.583,6.83,-11.9,6.1,9.6,-0.475,8.62,-0.995,8.63,-7.29,-6.85,-0.705
"b","1","0","1",0.0795,8.87,0.0126,-0.795,6.96,16.1,3.43,5.95,16.9,8.79,-0.953,22,-7.32,-7.45,0.0795
"c","1","0","0",-0.727,8.85,1.09,1.49,7.03,12.1,2.14,4.03,17.8,8.87,-0.975,7.76,-7.21,-7.38,-0.727
"c","0","1","0",0.209,8.83,2.35,-8.4,7.04,14.7,8.97,7.73,14.3,8.87,-1.06,11.3,-6.96,-6.82,0.209
"b","0","0","0",-0.32,8.8,1.38,-2.79,7.01,16.1,3.74,2.43,-2.86,8.78,-1.2,13.8,-6.59,-8.06,-0.32
"b","1","0","0",-0.191,8.77,0.524,3.49,6.93,18.3,2.75,10.5,4.57,8.6,-1.39,12.3,-6.12,-6.73,-0.191
"c","0","1","1",2.68,8.75,1.89,1.23,6.83,3.45,5.75,3.06,8.94,8.34,-1.64,6.03,-5.59,-7.02,2.68
"c","0","0","1",1.84,8.72,2.15,-3.56,6.72,16.9,7.73,12.8,5.51,8.02,-1.91,13.3,-5.03,-6.36,1.84
"c","0","0","0",-0.885,8.71,0.247,1.57,6.61,12.6,2.84,6.49,10.7,7.66,-2.2,22.7,-4.5,-5.52,-0.885
"c","0","0","1",2.54,8.71,-0.522,-2.67,6.51,8.04,6.83,8.42,9.83,7.3,-2.46,7.56,-4.01,-7.73,2.54
"b","0","0","0",0.0625,8.72,1.58,-2.19,6.4,21.4,9.79,12.6,12.9,6.95,-2.67,12.3,-3.6,-7.12,0.0625
"b","0","0","1",0.929,8.75,1.89,1.41,6.3,10.5,8.52,9.96,7.06,6.66,-2.82,20.9,-3.26,-5.77,0.929
"b","0","0","0",-0.0832,8.79,1.1,-1.31,6.21,6.88,10.3,4.71,5.08,6.45,-2.9,10.9,-3,-7.11,-0.0832
"c","1","1","0",-1.41,8.85,1.12,-1.45,6.13,1.55,4.4,6.87,16.4,6.34,-2.91,9.79,-2.8,-5.91,-1.41
"c","1","1","0",-0.505,8.91,-0.362,-1.05,6.06,17.6,9.71,13.6,12.3,6.35,-2.84,5.73,-2.68,-7.03,-0.505
"c","1","1","0",-0.267,8.97,1.15,-7.84,5.99,-5.52,3.88,2.21,14.4,6.49,-2.71,19.2,-2.64,-6.99,-0.267
"c","1","1","1",2.3,9.03,0.545,0.527,5.9,-1.92,11.1,10.6,27.2,6.73,-2.53,17,-2.67,-6.7,2.3
"b","0","1","1",-1.41,9.09,-0.493,-1,5.79,16.3,7.23,3.92,17.7,7.06,-2.33,17.2,-2.77,-7.57,-1.41
"b","0","1","0",0.445,9.13,1.55,-2.49,5.64,23.2,7.59,7.65,8.89,7.42,-2.13,23.7,-2.96,-7.83,0.445
"b","0","0","0",0.304,9.16,-0.183,-3.13,5.45,3.67,8,7.74,4.17,7.75,-1.95,17.2,-3.23,-5.25,0.304
"b","0","1","0",-1.74,9.18,-0.027,-1.52,5.23,10.8,1.64,5.9,4.75,8.01,-1.82,13.6,-3.57,-7.03,-1.74
"c","0","1","0",-1.29,9.17,0.825,3.08,5,8.46,2.44,12.5,10.7,8.14,-1.73,6.05,-3.97,-6.47,-1.29
"c","0","1","0",-0.677,9.15,2.04,-0.904,4.75,10.2,11.2,6.48,-1.02,8.14,-1.69,13.2,-4.39,-4.35,-0.677
"b","0","1","1",-0.56,9.11,0.295,-1.08,4.52,19.5,13.8,10.5,12.1,8,-1.68,19.1,-4.79,-6.6,-0.56
"b","0","0","0",-1.32,9.06,-0.363,-5.37,4.33,-9.77,6.51,19.5,10.4,7.73,-1.72,5.87,-5.12,-6.38,-1.32
"b","1","1","0",-1.75,8.99,1.02,-0.644,4.19,17.7,2.65,10.2,8.82,7.36,-1.99,9.91,-5.35,-8.01,-1.75
"b","1","0","0",-1.46,8.92,0.919,3.01,4.12,10.8,6.11,5.61,3.56,6.92,-1.89,8.07,-5.45,-6.71,-1.46
"c","1","0","0",0.0738,8.86,2.14,0.618,4.11,-7.88,8.9,4.7,25.2,6.43,-1.99,15.5,-5.4,-6.33,0.0738
"c","1","0","0",-1.39,8.81,-0.0792,3.77,4.18,6.3,2.59,7.08,11.3,5.94,-2.08,8.99,-5.18,-7.18,-1.39
"b","1","0","0",-0.946,8.77,1.46,-2.62,4.32,12,8.04,0.354,5,5.47,-2.16,12.6,-4.81,-6,-0.946
"b","0","0","1",-0.521,8.75,2.18,-2.78,4.51,6.61,4.69,9.9,-4.6,5.06,-2.2,11,-4.29,-6.61,-0.521
"b","0","0","1",-0.0124,8.75,0.493,-0.395,4.74,8.11,12.9,8.28,14,4.76,-2.21,23.5,-3.64,-5.26,-0.0124
"c","1","0","0",-0.384,8.78,0.213,0.0828,4.99,3.57,4.04,5.71,25.5,4.57,-2.19,18.4,-2.92,-6.84,-0.384
"c","1","0","0",0.122,8.82,0.0482,-4.3,5.25,11.9,13.8,4.5,24.8,4.51,-2.17,8.1,-2.18,-7.98,0.122
"c","1","1","1",2.22,8.89,0.291,-4.01,5.5,-9.17,5.48,13.1,-2.47,4.56,-2.15,6.41,-1.5,-6.28,2.22
"b","0","0","0",-1.07,8.96,0.079,4.09,5.73,-1.7,6.45,9.15,-3.73,4.73,-2.14,10.3,-0.951,-6.55,-1.07
"c","1","1","0",0.857,9.04,1.1,-6.21,5.95,20.4,7.28,1.62,6.9,4.99,-2.16,20.8,-0.582,-7.12,0.857
"b","0","0","0",0.304,9.11,2.13,-3.86,6.13,-4.1,4.88,15,7.97,5.31,-2.22,5.7,-0.426,-7.88,0.304
"b","1","0","0",-0.678,9.18,2.43,1.18,6.28,11.7,6.18,10.4,1.39,5.66,-2.29,19,-0.49,-8.4,-0.678
"b","0","1","0",-1.33,9.22,0.941,-0.126,6.39,17.2,6.39,10.9,17.2,6.01,-2.38,6.61,-0.76,-7.06,-1.33
"c","0","0","0",0.384,9.25,1.97,-2.19,6.47,10.6,9.44,14,2.94,6.35,-2.46,9.08,-1.2,-7.73,0.384
"b","0","0","0",0.44,9.25,0.264,-4.1,6.51,8.02,11.7,9.05,-6.23,6.65,-2.5,16.3,-1.76,-8.06,0.44
"b","0","0","0",-0.0949,9.24,1.81,-3.18,6.52,14.9,4.77,7.22,1.75,6.91,-2.46,10.1,-2.38,-7.04,-0.0949
"b","0","1","0",-0.445,9.2,0.0612,-4.98,6.5,6.76,1.92,12.4,31.1,7.12,-2.35,22.5,-3,-6.13,-0.445
"c","0","1","0",-0.935,9.14,2.66,-1.78,6.45,19.5,7.99,11.1,6.58,7.28,-2.16,9.89,-3.56,-7.15,-0.935
"b","1","1","0",-1.34,9.07,-0.0578,4.23,6.36,8.11,6.96,2.7,8.87,7.4,-1.9,10.1,-4.04,-8.19,-1.34
"b","1","0","0",-0.167,8.99,-0.278,0.964,6.24,16.5,12.7,13.4,5.16,7.49,-1.6,6.18,-4.45,-7.25,-0.167
"b","1","0","0",-0.976,8.91,2.08,3.62,6.08,5.7,3.94,6.64,24.9,7.58,-1.29,16.6,-4.79,-6.27,-0.976
"c","0","1","0",0.794,8.82,-0.308,-3.25,5.88,16.6,10.9,15.5,5.34,7.65,-0.987,23,-5.07,-7.06,0.794
"b","1","1","1",-0.683,8.75,-0.248,0.299,5.67,9.65,13.9,14,16.5,7.46,-0.735,15.7,-5.28,-7.03,-0.683
"c","0","1","1",3.26,8.69,2.24,-3.35,5.47,11.9,11.9,1.37,17.4,7.77,-0.564,6.04,-2.91,-8.02,3.26
"b","1","1","0",-0.0965,8.64,-0.0413,-3.82,5.29,25.3,12.3,5.91,5.2,7.83,-0.502,18.7,-5.47,-7.4,-0.0965
